id,airlineId,source_id,tgt_id,plane_id
37895,3329.0,629.0,737.0,ER4
37896,3329.0,629.0,1688.0,
37897,3329.0,629.0,1218.0,DH4
37898,3329.0,629.0,1321.0,
37900,3329.0,629.0,1519.0,DH4
37901,3329.0,629.0,1382.0,ER4
37902,3329.0,629.0,1460.0,
37903,3329.0,629.0,1322.0,DH4
37904,3329.0,629.0,609.0,ER4
37905,3329.0,629.0,1509.0,
37906,3329.0,629.0,1200.0,DH4
37907,3329.0,629.0,293.0,
37908,3329.0,629.0,599.0,DH4
37909,3329.0,629.0,345.0,CNJ
37910,3329.0,629.0,1626.0,
37911,3329.0,629.0,1555.0,DH4
37912,3329.0,629.0,4091.0,
37913,3329.0,629.0,340.0,ER4
37914,3329.0,629.0,1323.0,DH4
37915,3329.0,629.0,1051.0,
37916,3329.0,629.0,1665.0,ER4
37917,3329.0,629.0,1452.0,
37918,3329.0,629.0,1225.0,DH4
37919,3329.0,629.0,1458.0,
37920,3329.0,629.0,503.0,DH4
37921,3329.0,629.0,1638.0,
37922,3329.0,629.0,1054.0,
37923,3329.0,629.0,1229.0,ER4
37924,3329.0,629.0,1606.0,ER4
37925,3329.0,629.0,346.0,DH4
37926,3329.0,629.0,1524.0,DH4
37927,3329.0,629.0,1561.0,DH4
37928,3329.0,629.0,1354.0,DH4
37929,3329.0,629.0,1636.0,
37930,3329.0,629.0,3998.0,
37931,3329.0,629.0,1075.0,
37932,3329.0,629.0,1472.0,
37933,3329.0,629.0,349.0,DH4
37934,3329.0,629.0,1056.0,
37935,3329.0,629.0,351.0,DH4
37936,3329.0,629.0,1196.0,
37937,3329.0,629.0,1613.0,DH4
37938,3329.0,629.0,1226.0,
37939,3329.0,1229.0,629.0,ER4
37940,3329.0,1606.0,629.0,ER4
37941,3329.0,346.0,629.0,DH4
37942,3329.0,1524.0,629.0,DH4
37943,3329.0,1561.0,629.0,DH4
37944,3329.0,7447.0,629.0,
37945,3329.0,1354.0,629.0,DH4
37946,3329.0,1636.0,629.0,
37947,3329.0,3998.0,629.0,
37948,3329.0,1075.0,629.0,
37949,3329.0,1472.0,629.0,
37950,3329.0,349.0,342.0,DH4
37951,3329.0,349.0,629.0,DH4
37952,3329.0,349.0,351.0,DH4
37954,3329.0,1056.0,629.0,
37955,3329.0,351.0,629.0,DH4
37956,3329.0,351.0,349.0,DH4
37957,3329.0,1196.0,629.0,
37958,3329.0,1613.0,629.0,DH4
37959,3329.0,1226.0,1230.0,
37960,3329.0,1226.0,629.0,
37961,3320.0,253.0,302.0,332
37962,3320.0,253.0,298.0,333
37963,3320.0,253.0,246.0,333
37964,3320.0,260.0,340.0,343
37965,3320.0,260.0,891.0,343
37966,3320.0,532.0,340.0,735
37967,3320.0,248.0,340.0,333
37968,3320.0,1706.0,346.0,319
37969,3320.0,1107.0,1177.0,
37970,3320.0,1107.0,1187.0,
37971,3320.0,1107.0,340.0,788
37972,3320.0,1107.0,1005.0,788
37973,3320.0,1107.0,2072.0,333
37974,3320.0,1107.0,1145.0,
37975,3320.0,1230.0,345.0,320
37976,3320.0,1230.0,340.0,321
37977,3320.0,1230.0,346.0,320
37978,3320.0,2908.0,340.0,333
37979,3320.0,2908.0,2910.0,333
37980,3320.0,210.0,340.0,319
37981,3320.0,2170.0,340.0,321
37982,3320.0,580.0,3494.0,752
37983,3320.0,580.0,340.0,733
37984,3320.0,580.0,3714.0,763
37985,3320.0,580.0,3550.0,
37986,3320.0,580.0,346.0,E95
37987,3320.0,580.0,3830.0,763
37988,3320.0,4309.0,346.0,CR9
37989,3320.0,737.0,345.0,736
37990,3320.0,737.0,340.0,321
37991,3320.0,737.0,346.0,320
37992,3320.0,737.0,351.0,717
37993,3320.0,2976.0,2922.0,333
37994,3320.0,3941.0,345.0,320
37995,3320.0,3941.0,340.0,321
37996,3320.0,3941.0,346.0,321
37997,3320.0,3941.0,351.0,320
37998,3320.0,3682.0,340.0,343
37999,3320.0,3682.0,3714.0,
38000,3320.0,3682.0,3830.0,CR7
38001,3320.0,2179.0,340.0,333
38002,3320.0,2179.0,2194.0,333
38003,3320.0,1688.0,345.0,320
38004,3320.0,2057.0,11051.0,333
38005,3320.0,1218.0,3494.0,752
38006,3320.0,1218.0,340.0,321
38007,3320.0,1218.0,346.0,321
38008,3320.0,1218.0,351.0,320
38009,3320.0,1739.0,340.0,320
38010,3320.0,1739.0,346.0,E95
38011,3320.0,2177.0,340.0,321
38012,3320.0,465.0,3494.0,752
38013,3320.0,636.0,340.0,735
38014,3320.0,469.0,345.0,CR9
38015,3320.0,469.0,3494.0,752
38016,3320.0,469.0,340.0,319
38017,3320.0,469.0,346.0,E95
38018,3320.0,1321.0,340.0,E90
38019,3320.0,1216.0,340.0,321
38020,3320.0,1216.0,346.0,319
38021,3320.0,1120.0,4059.0,332
38022,3320.0,3885.0,340.0,346
38023,3320.0,3885.0,3174.0,333
38024,3320.0,3885.0,346.0,
38025,3320.0,608.0,340.0,733
38026,3320.0,1538.0,340.0,735
38027,3320.0,1538.0,346.0,E95
38028,3320.0,3131.0,340.0,
38029,3320.0,2709.0,340.0,346
38030,3320.0,2997.0,340.0,744
38031,3320.0,2997.0,346.0,333
38032,3320.0,3448.0,340.0,744
38033,3320.0,3448.0,346.0,333
38034,3320.0,353.0,340.0,319
38035,3320.0,353.0,346.0,320
38036,3320.0,1501.0,346.0,E95
38037,3320.0,302.0,253.0,333
38038,3320.0,302.0,1120.0,332
38039,3320.0,302.0,245.0,332
38040,3320.0,302.0,1084.0,333
38041,3320.0,302.0,897.0,332
38042,3320.0,302.0,3494.0,764
38043,3320.0,302.0,1059.0,333
38044,3320.0,302.0,340.0,321
38045,3320.0,302.0,352.0,DH4
38046,3320.0,302.0,342.0,AR1
38047,3320.0,302.0,3714.0,332
38048,3320.0,302.0,3797.0,333
38049,3320.0,302.0,1165.0,332
38050,3320.0,302.0,951.0,333
38051,3320.0,302.0,1529.0,AR1
38052,3320.0,302.0,346.0,E95
38053,3320.0,302.0,1524.0,319
38054,3320.0,302.0,4161.0,332
38055,3320.0,302.0,246.0,333
38056,3320.0,302.0,351.0,319
38057,3320.0,302.0,3959.0,AR1
38058,3320.0,302.0,146.0,333
38059,3320.0,1423.0,340.0,CR7
38060,3320.0,1423.0,342.0,AR1
38061,3320.0,1423.0,346.0,CR7
38062,3320.0,1489.0,345.0,319
38063,3320.0,1489.0,340.0,733
38064,3320.0,1489.0,346.0,320
38065,3320.0,1519.0,346.0,E95
38066,3320.0,1128.0,340.0,321
38067,3320.0,1128.0,346.0,738
38068,3320.0,2851.0,340.0,333
38069,3320.0,1382.0,345.0,CR9
38070,3320.0,1382.0,3494.0,764
38071,3320.0,1382.0,340.0,319
38072,3320.0,1382.0,3714.0,763
38073,3320.0,1382.0,346.0,E95
38074,3320.0,1382.0,3830.0,763
38075,3320.0,1382.0,351.0,320
38076,3320.0,1382.0,146.0,77W
38077,3320.0,1382.0,193.0,77W
38078,3320.0,344.0,346.0,321
38079,3320.0,344.0,1613.0,100
38080,3320.0,4162.0,1084.0,333
38081,3320.0,1652.0,346.0,E95
38082,3320.0,2715.0,2709.0,320
38083,3320.0,3876.0,346.0,346
38084,3320.0,1074.0,340.0,321
38085,3320.0,3931.0,3885.0,AB6
38086,3320.0,245.0,253.0,332
38087,3320.0,609.0,345.0,CR9
38088,3320.0,609.0,340.0,319
38089,3320.0,609.0,346.0,CR9
38090,3320.0,609.0,644.0,321
38091,3320.0,609.0,351.0,320
38092,3320.0,609.0,193.0,763
38093,3320.0,1509.0,1606.0,319
38094,3320.0,1509.0,346.0,E95
38095,3320.0,3395.0,340.0,
38096,3320.0,2545.0,2581.0,320
38097,3320.0,1177.0,4059.0,333
38098,3320.0,1177.0,1186.0,
38099,3320.0,1200.0,345.0,319
38100,3320.0,1200.0,340.0,319
38101,3320.0,1200.0,346.0,319
38102,3320.0,3093.0,340.0,
38103,3320.0,3093.0,346.0,333
38104,3320.0,3751.0,340.0,744
38105,3320.0,3670.0,340.0,333
38106,3320.0,1084.0,302.0,333
38107,3320.0,1084.0,4162.0,333
38108,3320.0,897.0,302.0,332
38110,3320.0,897.0,4161.0,332
38111,3320.0,4029.0,340.0,321
38112,3320.0,4029.0,346.0,321
38113,3320.0,2064.0,340.0,
38114,3320.0,2064.0,2176.0,343
38115,3320.0,11051.0,2057.0,333
38116,3320.0,11051.0,340.0,333
38117,3320.0,2940.0,346.0,CR7
38118,3320.0,338.0,340.0,735
38119,3320.0,338.0,346.0,E95
38120,3320.0,373.0,346.0,319
38121,3320.0,3645.0,340.0,343
38122,3320.0,599.0,3494.0,752
38123,3320.0,599.0,340.0,321
38124,3320.0,599.0,346.0,320
38125,3320.0,345.0,1230.0,320
38126,3320.0,345.0,737.0,736
38127,3320.0,345.0,3941.0,320
38128,3320.0,345.0,1688.0,320
38129,3320.0,345.0,469.0,CR9
38130,3320.0,345.0,1489.0,319
38131,3320.0,345.0,1382.0,CR9
38132,3320.0,345.0,609.0,CR9
38133,3320.0,345.0,1200.0,319
38134,3320.0,345.0,3494.0,343
38135,3320.0,345.0,1555.0,320
38136,3320.0,345.0,340.0,319
38137,3320.0,345.0,534.0,CR9
38138,3320.0,345.0,687.0,CR9
38139,3320.0,345.0,1609.0,DH4
38140,3320.0,345.0,342.0,320
38141,3320.0,345.0,2948.0,319
38142,3320.0,345.0,507.0,320
38143,3320.0,345.0,1611.0,DH4
38144,3320.0,345.0,478.0,319
38145,3320.0,345.0,1606.0,319
38146,3320.0,345.0,346.0,321
38147,3320.0,345.0,1561.0,319
38148,3320.0,345.0,1354.0,320
38149,3320.0,345.0,521.0,CR9
38150,3320.0,345.0,2279.0,788
38151,3320.0,345.0,3830.0,343
38152,3320.0,345.0,644.0,73G
38153,3320.0,345.0,1657.0,CR9
38154,3320.0,345.0,3364.0,
38155,3320.0,345.0,1486.0,321
38156,3320.0,345.0,1206.0,319
38157,3320.0,345.0,351.0,320
38158,3320.0,345.0,1613.0,320
38159,3320.0,345.0,2988.0,320
38160,3320.0,345.0,1246.0,319
38161,3320.0,345.0,679.0,
38162,3320.0,345.0,1678.0,320
38163,3320.0,2188.0,340.0,343
38164,3320.0,2188.0,346.0,333
38165,3320.0,1187.0,302.0,332
38166,3320.0,1187.0,1165.0,
38167,3320.0,3989.0,340.0,319
38168,3320.0,535.0,3494.0,752
38169,3320.0,535.0,340.0,321
38170,3320.0,1682.0,346.0,321
38171,3320.0,3494.0,580.0,752
38172,3320.0,3494.0,1218.0,752
38173,3320.0,3494.0,465.0,752
38174,3320.0,3494.0,469.0,752
38175,3320.0,3494.0,302.0,764
38176,3320.0,3494.0,1382.0,764
38177,3320.0,3494.0,599.0,752
38178,3320.0,3494.0,345.0,343
38179,3320.0,3494.0,535.0,752
38180,3320.0,3494.0,1555.0,764
38181,3320.0,3494.0,340.0,744
38182,3320.0,3494.0,534.0,752
38183,3320.0,3494.0,342.0,752
38184,3320.0,3494.0,507.0,763
38185,3320.0,3494.0,1229.0,752
38186,3320.0,3494.0,478.0,752
38187,3320.0,3494.0,3861.0,320
38188,3320.0,3494.0,346.0,346
38189,3320.0,3494.0,1524.0,764
38190,3320.0,3494.0,603.0,752
38191,3320.0,3494.0,350.0,752
38192,3320.0,3494.0,351.0,752
38193,3320.0,3988.0,340.0,744
38194,3320.0,1626.0,340.0,321
38195,3320.0,1626.0,346.0,321
38196,3320.0,1555.0,345.0,320
38197,3320.0,1555.0,3494.0,764
38198,3320.0,1555.0,340.0,321
38199,3320.0,1555.0,346.0,321
38200,3320.0,1555.0,193.0,333
38201,3320.0,382.0,340.0,CR7
38204,3320.0,1563.0,340.0,E90
38205,3320.0,1563.0,346.0,E95
38206,3320.0,341.0,340.0,CR7
38207,3320.0,341.0,346.0,E95
38208,3320.0,1059.0,1063.0,333
38209,3320.0,340.0,260.0,343
38210,3320.0,340.0,532.0,735
38211,3320.0,340.0,248.0,333
38212,3320.0,340.0,1107.0,788
38213,3320.0,340.0,1230.0,321
38214,3320.0,340.0,2908.0,333
38215,3320.0,340.0,210.0,319
38216,3320.0,340.0,2170.0,321
38217,3320.0,340.0,580.0,735
38218,3320.0,340.0,737.0,321
38219,3320.0,340.0,3941.0,321
38220,3320.0,340.0,3682.0,343
38221,3320.0,340.0,2179.0,333
38222,3320.0,340.0,1218.0,321
38223,3320.0,340.0,1739.0,320
38224,3320.0,340.0,2177.0,321
38225,3320.0,340.0,636.0,735
38226,3320.0,340.0,469.0,733
38227,3320.0,340.0,1321.0,E90
38228,3320.0,340.0,1216.0,320
38229,3320.0,340.0,3885.0,346
38230,3320.0,340.0,608.0,735
38231,3320.0,340.0,1538.0,735
38232,3320.0,340.0,3131.0,
38233,3320.0,340.0,2709.0,346
38234,3320.0,340.0,2997.0,744
38235,3320.0,340.0,3448.0,744
38236,3320.0,340.0,353.0,733
38237,3320.0,340.0,302.0,E90
38238,3320.0,340.0,1423.0,CR7
38239,3320.0,340.0,1489.0,320
38240,3320.0,340.0,1128.0,321
38241,3320.0,340.0,2851.0,333
38242,3320.0,340.0,1382.0,321
38243,3320.0,340.0,1074.0,321
38244,3320.0,340.0,609.0,319
38245,3320.0,340.0,3395.0,
38246,3320.0,340.0,1200.0,319
38247,3320.0,340.0,3093.0,
38248,3320.0,340.0,3751.0,744
38249,3320.0,340.0,3670.0,333
38250,3320.0,340.0,4029.0,321
38251,3320.0,340.0,2064.0,
38252,3320.0,340.0,11051.0,333
38253,3320.0,340.0,338.0,735
38254,3320.0,340.0,3645.0,343
38255,3320.0,340.0,599.0,321
38256,3320.0,340.0,345.0,319
38257,3320.0,340.0,2188.0,343
38258,3320.0,340.0,3989.0,319
38259,3320.0,340.0,535.0,321
38260,3320.0,340.0,3494.0,744
38261,3320.0,340.0,3988.0,744
38262,3320.0,340.0,1626.0,321
38263,3320.0,340.0,1555.0,321
38264,3320.0,340.0,382.0,CR7
38265,3320.0,340.0,1563.0,E90
38266,3320.0,340.0,341.0,CR7
38267,3320.0,340.0,668.0,319
38268,3320.0,340.0,2560.0,744
38269,3320.0,340.0,4274.0,319
38270,3320.0,340.0,687.0,319
38271,3320.0,340.0,2564.0,
38272,3320.0,340.0,1609.0,E90
38273,3320.0,340.0,1665.0,CR7
38274,3320.0,340.0,410.0,E90
38275,3320.0,340.0,2922.0,333
38276,3320.0,340.0,352.0,319
38277,3320.0,340.0,342.0,321
38278,3320.0,340.0,421.0,321
38279,3320.0,340.0,1452.0,320
38280,3320.0,340.0,3077.0,
38281,3320.0,340.0,2359.0,744
38282,3320.0,340.0,3714.0,333
38283,3320.0,340.0,3550.0,388
38284,3320.0,340.0,1225.0,321
38285,3320.0,340.0,3930.0,
38286,3320.0,340.0,4330.0,343
38287,3320.0,340.0,1610.0,DH4
38288,3320.0,340.0,1701.0,321
38289,3320.0,340.0,2072.0,333
38290,3320.0,340.0,3797.0,388
38291,3320.0,340.0,813.0,388
38292,3320.0,340.0,2939.0,319
38293,3320.0,340.0,3992.0,744
38294,3320.0,340.0,669.0,735
38295,3320.0,340.0,671.0,735
38296,3320.0,340.0,2993.0,319
38297,3320.0,340.0,3304.0,346
38298,3320.0,340.0,2176.0,343
38299,3320.0,340.0,951.0,343
38300,3320.0,340.0,3484.0,
38301,3320.0,340.0,1197.0,321
38302,3320.0,340.0,503.0,E90
38303,3320.0,340.0,2948.0,321
38304,3320.0,340.0,348.0,CR7
38305,3320.0,340.0,507.0,319
38306,3320.0,340.0,1529.0,321
38307,3320.0,340.0,1638.0,321
38308,3320.0,340.0,1569.0,CR9
38309,3320.0,340.0,1611.0,CR7
38310,3320.0,340.0,273.0,333
38311,3320.0,340.0,1335.0,319
38312,3320.0,340.0,3144.0,343
38313,3320.0,340.0,1229.0,321
38314,3320.0,340.0,478.0,319
38315,3320.0,340.0,3878.0,744
38316,3320.0,340.0,1824.0,
38317,3320.0,340.0,3576.0,388
38318,3320.0,340.0,1606.0,321
38319,3320.0,340.0,1359.0,735
38320,3320.0,340.0,1353.0,E90
38321,3320.0,340.0,2954.0,E90
38322,3320.0,340.0,346.0,320
38323,3320.0,340.0,1524.0,320
38324,3320.0,340.0,1561.0,321
38325,3320.0,340.0,1354.0,319
38326,3320.0,340.0,3942.0,343
38327,3320.0,340.0,3388.0,343
38328,3320.0,340.0,347.0,319
38329,3320.0,340.0,1520.0,E90
38330,3320.0,340.0,1636.0,321
38331,3320.0,340.0,3830.0,744
38332,3320.0,340.0,644.0,319
38333,3320.0,340.0,1657.0,320
38334,3320.0,340.0,3364.0,388
38335,3320.0,340.0,3752.0,343
38336,3320.0,340.0,3998.0,319
38337,3320.0,340.0,1512.0,E90
38338,3320.0,340.0,3017.0,
38339,3320.0,340.0,674.0,CR7
38340,3320.0,340.0,1587.0,321
38341,3320.0,340.0,1742.0,319
38342,3320.0,340.0,1203.0,319
38343,3320.0,340.0,3406.0,388
38344,3320.0,340.0,3953.0,321
38345,3320.0,340.0,2082.0,333
38346,3320.0,340.0,675.0,CR7
38347,3320.0,340.0,3577.0,333
38348,3320.0,340.0,3469.0,744
38349,3320.0,340.0,4144.0,343
38350,3320.0,340.0,3316.0,388
38351,3320.0,340.0,1486.0,321
38352,3320.0,340.0,1194.0,320
38353,3320.0,340.0,1206.0,319
38354,3320.0,340.0,350.0,319
38355,3320.0,340.0,666.0,319
38356,3320.0,340.0,1612.0,100
38357,3320.0,340.0,415.0,321
38358,3320.0,340.0,1273.0,319
38359,3320.0,340.0,1590.0,321
38360,3320.0,340.0,1526.0,735
38361,3320.0,340.0,2910.0,333
38362,3320.0,340.0,287.0,319
38363,3320.0,340.0,351.0,321
38364,3320.0,340.0,1551.0,321
38365,3320.0,340.0,1613.0,321
38366,3320.0,340.0,2988.0,321
38367,3320.0,340.0,1246.0,319
38368,3320.0,340.0,3959.0,321
38369,3320.0,340.0,1550.0,E95
38370,3320.0,340.0,679.0,321
38371,3320.0,340.0,680.0,CR7
38372,3320.0,340.0,100.0,333
38373,3320.0,340.0,146.0,333
38374,3320.0,340.0,156.0,744
38375,3320.0,340.0,178.0,77W
38376,3320.0,340.0,193.0,744
38377,3320.0,340.0,1209.0,319
38378,3320.0,340.0,1208.0,733
38379,3320.0,340.0,1678.0,733
38380,3320.0,668.0,340.0,319
38381,3320.0,668.0,346.0,E95
38382,3320.0,2560.0,340.0,744
38383,3320.0,534.0,345.0,CR9
38384,3320.0,534.0,3494.0,752
38385,3320.0,1528.0,346.0,CR9
38386,3320.0,4274.0,340.0,319
38387,3320.0,687.0,345.0,CR9
38388,3320.0,687.0,340.0,319
38389,3320.0,687.0,346.0,E95
38390,3320.0,2564.0,2545.0,320
38391,3320.0,2564.0,340.0,
38392,3320.0,2564.0,346.0,346
38393,3320.0,1609.0,345.0,DH4
38394,3320.0,1609.0,340.0,E90
38395,3320.0,1609.0,346.0,CR9
38396,3320.0,1609.0,350.0,DH4
38397,3320.0,1665.0,340.0,735
38398,3320.0,1665.0,346.0,E95
38399,3320.0,1665.0,146.0,333
38400,3320.0,410.0,340.0,E90
38401,3320.0,410.0,346.0,E95
38402,3320.0,2922.0,2976.0,333
38403,3320.0,2922.0,340.0,333
38404,3320.0,352.0,302.0,DH4
38405,3320.0,352.0,340.0,735
38406,3320.0,352.0,346.0,319
38407,3320.0,352.0,1678.0,100
38408,3320.0,342.0,302.0,319
38409,3320.0,342.0,1423.0,AR1
38410,3320.0,342.0,345.0,320
38411,3320.0,342.0,3494.0,752
38412,3320.0,342.0,340.0,319
38413,3320.0,342.0,1638.0,320
38414,3320.0,342.0,346.0,321
38415,3320.0,342.0,349.0,DH4
38416,3320.0,342.0,1613.0,320
38417,3320.0,342.0,679.0,E70
38418,3320.0,342.0,1678.0,321
38419,3320.0,421.0,340.0,321
38420,3320.0,421.0,346.0,320
38421,3320.0,1452.0,340.0,320
38422,3320.0,1452.0,346.0,320
38423,3320.0,3077.0,340.0,
38424,3320.0,3077.0,346.0,346
38425,3320.0,3179.0,3885.0,333
38426,3320.0,2359.0,340.0,744
38427,3320.0,2359.0,346.0,346
38428,3320.0,1005.0,1107.0,788
38429,3320.0,1005.0,907.0,788
38430,3320.0,3714.0,580.0,763
38431,3320.0,3714.0,3682.0,
38432,3320.0,3714.0,302.0,332
38433,3320.0,3714.0,1382.0,763
38434,3320.0,3714.0,340.0,333
38435,3320.0,3714.0,507.0,752
38436,3320.0,3714.0,3861.0,738
38437,3320.0,3714.0,346.0,333
38438,3320.0,3550.0,580.0,
38439,3320.0,3550.0,340.0,388
38440,3320.0,3550.0,507.0,763
38441,3320.0,3550.0,3861.0,73G
38442,3320.0,1225.0,340.0,321
38443,3320.0,3930.0,340.0,
38444,3320.0,3930.0,346.0,346
38445,3320.0,4330.0,340.0,343
38446,3320.0,1610.0,340.0,DH4
38447,3320.0,1701.0,340.0,321
38448,3320.0,1701.0,346.0,321
38449,3320.0,2072.0,1107.0,333
38450,3320.0,2072.0,340.0,333
38451,3320.0,3797.0,302.0,333
38452,3320.0,3797.0,340.0,388
38453,3320.0,3797.0,3861.0,E90
38454,3320.0,3797.0,346.0,333
38455,3320.0,813.0,340.0,388
38456,3320.0,813.0,346.0,346
38457,3320.0,1180.0,1107.0,763
38458,3320.0,2939.0,340.0,321
38459,3320.0,2939.0,346.0,319
38460,3320.0,3174.0,3885.0,333
38461,3320.0,1165.0,1187.0,332
38462,3320.0,1165.0,4059.0,332
38463,3320.0,1735.0,346.0,E95
38464,3320.0,3992.0,340.0,744
38465,3320.0,3992.0,2279.0,744
38466,3320.0,1456.0,346.0,319
38467,3320.0,669.0,340.0,735
38468,3320.0,669.0,346.0,319
38469,3320.0,671.0,340.0,735
38470,3320.0,2993.0,340.0,319
38471,3320.0,3304.0,340.0,346
38472,3320.0,2176.0,2064.0,343
38473,3320.0,2176.0,340.0,343
38475,3320.0,951.0,340.0,343
38476,3320.0,3484.0,340.0,
38477,3320.0,3484.0,507.0,
38478,3320.0,3484.0,346.0,346
38479,3320.0,1197.0,340.0,321
38480,3320.0,1197.0,346.0,321
38481,3320.0,503.0,340.0,E90
38482,3320.0,2948.0,345.0,319
38483,3320.0,2948.0,340.0,320
38484,3320.0,2948.0,346.0,320
38485,3320.0,348.0,340.0,E90
38486,3320.0,348.0,346.0,CR9
38487,3320.0,348.0,1613.0,DH4
38488,3320.0,298.0,302.0,333
38489,3320.0,507.0,345.0,320
38490,3320.0,507.0,3494.0,763
38491,3320.0,507.0,340.0,319
38492,3320.0,507.0,3714.0,752
38493,3320.0,507.0,3550.0,763
38494,3320.0,507.0,3484.0,
38495,3320.0,507.0,346.0,319
38496,3320.0,507.0,3830.0,763
38497,3320.0,507.0,3469.0,
38498,3320.0,507.0,49.0,763
38499,3320.0,507.0,73.0,763
38500,3320.0,507.0,100.0,763
38501,3320.0,507.0,146.0,77W
38502,3320.0,507.0,156.0,77W
38503,3320.0,507.0,178.0,333
38504,3320.0,507.0,189.0,319
38505,3320.0,507.0,193.0,77L
38506,3320.0,2789.0,2688.0,
38507,3320.0,1529.0,302.0,AR1
38508,3320.0,1529.0,340.0,320
38509,3320.0,1638.0,340.0,321
38510,3320.0,1638.0,342.0,319
38511,3320.0,1638.0,346.0,321
38512,3320.0,1569.0,340.0,CR9
38513,3320.0,1569.0,346.0,CR9
38514,3320.0,1611.0,345.0,DH4
38515,3320.0,1611.0,340.0,CR7
38516,3320.0,273.0,340.0,333
38517,3320.0,273.0,275.0,333
38518,3320.0,907.0,1005.0,788
38519,3320.0,629.0,346.0,CR9
38520,3320.0,629.0,349.0,DH4
38521,3320.0,629.0,351.0,DH4
38522,3320.0,2945.0,346.0,CR7
38523,3320.0,1335.0,340.0,319
38524,3320.0,1335.0,346.0,E95
38525,3320.0,3144.0,340.0,343
38526,3320.0,1229.0,3494.0,752
38527,3320.0,1229.0,340.0,321
38528,3320.0,1229.0,346.0,321
38529,3320.0,478.0,345.0,319
38530,3320.0,478.0,3494.0,752
38531,3320.0,478.0,340.0,319
38532,3320.0,478.0,346.0,320
38533,3320.0,1145.0,1180.0,
38534,3320.0,3878.0,340.0,744
38535,3320.0,2194.0,2179.0,333
38536,3320.0,1824.0,340.0,
38537,3320.0,1824.0,346.0,346
38538,3320.0,3576.0,340.0,388
38539,3320.0,1606.0,1509.0,319
38540,3320.0,1606.0,345.0,319
38541,3320.0,1606.0,340.0,321
38542,3320.0,1606.0,346.0,319
38543,3320.0,1359.0,340.0,735
38544,3320.0,1353.0,340.0,E90
38545,3320.0,1353.0,346.0,E95
38546,3320.0,2954.0,340.0,E90
38547,3320.0,3861.0,3494.0,738
38548,3320.0,3861.0,3714.0,320
38549,3320.0,3861.0,3550.0,CR7
38550,3320.0,3861.0,3797.0,E90
38551,3320.0,346.0,1706.0,321
38552,3320.0,346.0,1230.0,320
38553,3320.0,346.0,580.0,E95
38554,3320.0,346.0,4309.0,CR9
38555,3320.0,346.0,737.0,CR9
38556,3320.0,346.0,3941.0,321
38557,3320.0,346.0,1218.0,319
38558,3320.0,346.0,1739.0,E95
38559,3320.0,346.0,469.0,E95
38560,3320.0,346.0,1216.0,E95
38561,3320.0,346.0,3885.0,
38562,3320.0,346.0,1538.0,E95
38563,3320.0,346.0,2997.0,333
38564,3320.0,346.0,3448.0,333
38565,3320.0,346.0,353.0,E95
38566,3320.0,346.0,1501.0,E95
38567,3320.0,346.0,302.0,319
38568,3320.0,346.0,1423.0,CR9
38569,3320.0,346.0,1489.0,320
38570,3320.0,346.0,1519.0,E95
38571,3320.0,346.0,1128.0,738
38572,3320.0,346.0,1382.0,E95
38573,3320.0,346.0,344.0,319
38574,3320.0,346.0,1652.0,E95
38575,3320.0,346.0,3876.0,346
38576,3320.0,346.0,609.0,CR9
38577,3320.0,346.0,1509.0,E95
38578,3320.0,346.0,1200.0,319
38579,3320.0,346.0,3093.0,346
38580,3320.0,346.0,4029.0,320
38581,3320.0,346.0,2940.0,CR7
38582,3320.0,346.0,338.0,E95
38583,3320.0,346.0,373.0,319
38584,3320.0,346.0,599.0,320
38585,3320.0,346.0,345.0,320
38586,3320.0,346.0,2188.0,333
38587,3320.0,346.0,1682.0,321
38588,3320.0,346.0,3494.0,346
38589,3320.0,346.0,1626.0,321
38590,3320.0,346.0,1555.0,320
38591,3320.0,346.0,1563.0,E95
38592,3320.0,346.0,341.0,E95
38593,3320.0,346.0,340.0,321
38594,3320.0,346.0,668.0,E95
38595,3320.0,346.0,1528.0,CR9
38596,3320.0,346.0,687.0,E95
38597,3320.0,346.0,2564.0,346
38598,3320.0,346.0,1609.0,CR9
38599,3320.0,346.0,1665.0,E95
38600,3320.0,346.0,410.0,E95
38601,3320.0,346.0,352.0,320
38602,3320.0,346.0,342.0,320
38603,3320.0,346.0,421.0,319
38604,3320.0,346.0,1452.0,320
38605,3320.0,346.0,3077.0,346
38606,3320.0,346.0,2359.0,346
38607,3320.0,346.0,3714.0,333
38608,3320.0,346.0,3930.0,346
38609,3320.0,346.0,1701.0,321
38610,3320.0,346.0,3797.0,333
38611,3320.0,346.0,813.0,346
38612,3320.0,346.0,2939.0,319
38613,3320.0,346.0,1735.0,E95
38614,3320.0,346.0,1456.0,319
38615,3320.0,346.0,669.0,319
38616,3320.0,346.0,3484.0,346
38617,3320.0,346.0,1197.0,321
38618,3320.0,346.0,2948.0,321
38619,3320.0,346.0,348.0,CR9
38620,3320.0,346.0,507.0,320
38621,3320.0,346.0,1638.0,321
38622,3320.0,346.0,1569.0,CR9
38623,3320.0,346.0,629.0,CR9
38624,3320.0,346.0,2945.0,CR7
38625,3320.0,346.0,1335.0,E95
38626,3320.0,346.0,1229.0,321
38627,3320.0,346.0,478.0,319
38628,3320.0,346.0,1824.0,346
38629,3320.0,346.0,1606.0,319
38630,3320.0,346.0,1353.0,CR9
38631,3320.0,346.0,1524.0,E95
